# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      sophiescc
# Description of the table:        Cross-correlation functions (series truncated to the first observation)
# Object:                          GJ 411
# Display the fields:              $link[objname],date,$field[rv],fwhm,targetname,mjd,bjd
# Description of each column
# $link[objname]: ------ Designation of the object
# date: ---------------- Observation date
# $field[rv]: ---------- Radial velocity
# fwhm: ---------------- FWHM of the correlation peak
# targetname: ---------- Target name provided by the observer
# mjd: ----------------- Modified Julian date when observation started (rounded to integer)
# bjd: ----------------- Barycentric Julian date
#-------------- ---- -- --- ---- ---------- --- ---
$link[objname] date rv err fwhm targetname mjd bjd
#-------------- ---- -- --- ---- ---------- --- ---
HD095735	2018-05-23	-84.6225128173828	0.000830174	4.59604	Gl411	58262	2458262.3498356
HD095735	2019-01-17	-84.6204376220703	0.00109763	4.60071	Gl411	58501	2458501.68940641
HD095735	2019-03-20	-84.6191024780273	0.00109466	4.60164	Gl411	58563	2458563.55349146
HD095735	2018-05-25	-84.6262741088867	0.00118887	4.58806	Gl411	58264	2458264.36224144
HD095735	2018-06-01	-84.6214370727539	0.00087423	4.58626	Gl411	58271	2458271.39104254
HD095735	2018-06-02	-84.6329803466797	0.000970671	4.46374	Gl411	58272	2458272.42028287
HD095735	2020-02-11	-84.6153030395508	0.00113344	4.59357	Gl411	58891	2458891.6005258
HD095735	2012-02-10	-84.6377487182617	0.00170059	4.62955	Gl411	55968	2455968.52946387
HD095735	2018-05-26	-84.6205596923828	0.000963502	4.5901	Gl411	58265	2458265.35118321
HD095735	2011-01-17	-84.6642303466797	0.000819343	4.64555	Gl411	55579	2455579.635423
HD095735	2019-05-15	-84.6183166503906	0.00139951	4.59866	Gl411	58619	2458619.42807214
HD095735	2009-02-07	-84.6451644897461	0.00221804	4.67449	Gl411	54870	2454870.49803089
HD095735	2019-05-16	-84.6203002929688	0.00137992	4.5948	Gl411	58620	2458620.41716494
HD095735	2019-06-07	-84.6332321166992	0.00136006	4.4642	Gl411	58642	2458642.4281685
HD095735	2019-06-07	-84.6257705688477	0.00134677	4.56905	Gl411	58642	2458642.37444618
HD095735	2020-02-04	-84.6232604980469	0.00148736	4.59622	Gl411	58884	2458884.60352596
HD095735	2020-02-05	-84.6165161132812	0.00112436	4.58894	Gl411	58885	2458885.54789051
HD095735	2010-03-13	-84.6765213012695	0.000666429	4.65433	Gl411	55269	2455269.49523383
HD095735	2018-05-06	-84.6263732910156	0.00116382	4.56365	Gl411	58245	2458245.4751061
HD095735	2020-02-07	-84.618049621582	0.000862797	4.59952	Gl411	58887	2458887.52573796
HD095735	2020-02-07	-84.619270324707	0.00166688	4.6048	Gl411	58887	2458887.571526
HD095735	2011-01-01	-84.6594696044922	0.000881083	4.65036	Gl411	55563	2455563.62391732
HD095735	2012-02-21	-84.6346435546875	0.000898818	4.64246	Gl411	55979	2455979.56031365
HD095735	2013-03-02	-84.6345977783203	0.000716762	4.64639	Gl411	56354	2456354.52835687
HD095735	2020-03-10	-84.6208572387695	0.00198799	4.60745	Gl411	58919	2458919.54823645
