Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92033,9826,apf,raep.217,2456822.97079,-49.93,4.588337,-1,35238.0
92034,9826,apf,raep.218,2456822.972932,-53.42,4.703391,-1,36639.0
92035,9826,apf,raep.219,2456822.974865,-44.10,4.679056,-1,33863.0
92036,9826,apf,raer.219,2456826.956823,7.36,4.930691,-1,11963.0
92037,9826,apf,raer.220,2456826.957935,-19.27,5.040714,-1,12883.0
92038,9826,apf,raer.221,2456826.959011,-22.49,4.911037,-1,12465.0
92039,9826,apf,raex.225,2456839.974116,64.70,5.330864,-1,32239.0
92040,9826,apf,raex.226,2456839.975667,52.44,5.192467,-1,32036.0
92041,9826,apf,raex.227,2456839.97716,51.94,5.27533,-1,31094.0
92042,9826,apf,rafe.209,2456854.979353,-72.31,6.122457,-1,18377.0
92043,9826,apf,rafj.182,2456865.881603,21.37,6.471771,-1,12194.0
92044,9826,apf,rafj.183,2456865.882587,13.62,6.073858,-1,11595.0
92045,9826,apf,rafj.184,2456865.883501,25.29,6.881018,-1,11715.0
92046,9826,apf,rafj.187,2456865.894347,-2.27,5.169552,-1,33704.0
92047,9826,apf,rafj.188,2456865.896743,11.33,5.28259,-1,34078.0
92048,9826,apf,rafj.189,2456865.898965,2.16,5.085101,-1,33010.0
92049,9826,apf,rafl.207,2456870.891209,39.52,4.324427,-1,34011.0
92050,9826,apf,rafl.208,2456870.893004,29.02,4.719411,-1,34052.0
92051,9826,apf,rafl.209,2456870.894913,35.20,4.879947,-1,34902.0
92052,9826,apf,rafx.239,2456892.941975,-63.81,5.054739,-1,16173.0
92053,9826,apf,rafx.240,2456892.942913,-59.58,4.961665,-1,16840.0
92054,9826,apf,rafx.241,2456892.943827,-63.56,4.834584,-1,16092.0
92055,9826,apf,ragf.229,2456905.990969,-60.47,5.137445,-1,16231.0
92056,9826,apf,ragf.230,2456905.991964,-76.99,4.568061,-1,17140.0
92057,9826,apf,ragf.231,2456905.992914,-57.94,5.001024,-1,15792.0
92058,9826,apf,ragh.232,2456908.990564,50.35,4.821181,-1,15259.0
92059,9826,apf,ragh.233,2456908.991513,47.54,4.268961,-1,15229.0
92060,9826,apf,ragh.234,2456908.992474,52.38,4.795566,-1,14689.0
92061,9826,apf,rags.207,2456935.909584,106.38,6.076626,-1,12265.0
92062,9826,apf,rags.208,2456935.910626,119.63,6.060534,-1,12497.0
92063,9826,apf,rags.209,2456935.911668,120.43,6.117989,-1,12551.0
92064,9826,apf,ragt.190,2456937.871241,-5.84,5.524912,-1,14007.0
92065,9826,apf,ragt.191,2456937.872283,-13.11,5.802928,-1,13489.0
92066,9826,apf,ragt.192,2456937.873279,-10.88,5.666453,-1,14073.0
92067,9826,apf,ragx.211,2456949.81722,145.47,5.551868,-1,16447.0
