Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
92856,9826,lick,rd30.12,2451881.626953,61.20,9.638661,-1,60518.0
92857,9826,lick,rd30.13,2451881.641602,69.08,9.758006,-1,58850.0
92858,9826,lick,rd30.49,2451882.620117,7.10,10.075326,-1,55223.0
92859,9826,lick,rd30.50,2451882.638672,2.87,10.071238,-1,42215.0
92860,9826,lick,rd30.103,2451886.666016,49.43,10.855415,-1,26375.0
92861,9826,lick,rd30.104,2451886.680664,62.52,12.655122,-1,15635.0
92862,9826,lick,rd30.129,2451887.658203,16.89,10.247579,-1,54784.0
92863,9826,lick,rd30.130,2451887.673828,9.51,10.638175,-1,52686.0
92864,9826,lick,rd31.14,2451891.753906,7.46,9.612155,-1,57866.0
92865,9826,lick,rd31.15,2451891.762695,0.96,9.838855,-1,46539.0
92866,9826,lick,rd31.16,2451891.771484,10.94,10.200246,-1,50535.0
92867,9826,lick,rs21.13,2451895.651367,32.04,9.427589,-1,75353.0
92868,9826,lick,rs21.64,2451896.712891,13.40,11.496905,-1,33688.0
92869,9826,lick,rd53.28,2452111.927734,26.13,9.453747,-1,51187.0
92870,9826,lick,rd53.29,2452111.946289,31.95,9.561807,-1,38837.0
92871,9826,lick,rd54.45,2452120.93457,64.58,10.528592,-1,58084.0
92872,9826,lick,rd54.46,2452120.939453,64.56,9.689644,-1,60415.0
92873,9826,lick,rd54.116,2452121.892578,-22.14,9.546458,-1,72213.0
92874,9826,lick,rd54.117,2452121.896484,-11.95,8.789403,-1,77342.0
92875,9826,lick,rs36.42,2452124.961914,101.08,9.353586,-1,55633.0
92876,9826,lick,rd55.177,2452129.876953,84.28,10.693635,-1,43997.0
92877,9826,lick,rd55.178,2452129.892578,69.50,10.658085,-1,43840.0
92878,9826,lick,rd55.179,2452129.90918,67.10,10.676236,-1,43524.0
92879,9826,lick,rd58.90,2452145.900391,-52.43,11.577349,-1,20305.0
92880,9826,lick,rd58.91,2452145.912109,-34.26,10.156642,-1,25871.0
92881,9826,lick,rd58.129,2452146.902344,6.35,8.955237,-1,52345.0
92882,9826,lick,rd58.130,2452146.917969,8.39,8.734586,-1,50860.0
92883,9826,lick,rd58.166,2452147.816406,79.52,9.455032,-1,46704.0
92884,9826,lick,rd58.167,2452147.831055,66.78,9.828428,-1,46385.0
92885,9826,lick,rs37.33,2452148.945312,59.71,7.457313,-1,95479.0
92886,9826,lick,rs38.35,2452156.878906,71.51,8.113223,-1,87459.0
92887,9826,lick,rd59.39,2452157.905273,76.98,8.550329,-1,81318.0
