,target,ra,dec,BJD,RV_mlc_nzp,e_RV_mlc_nzp,RV_drs_nzp,e_RV_drs_nzp,RV_mlc,e_RV_mlc,RV_drs,e_RV_drs,RV_mlc_j,e_RV_mlc_j,CRX,e_CRX,dLW,e_dLW,Halpha,e_Halpha,NaD1,e_NaD1,NaD2,e_NaD2,f_RV,FWHM_DRS,CONTRAST_DRS,BIS,RVGUESS,SNR_DRS,BJD_DRS,BERV,BERV_DRS,DRIFT,e_DRIFT,SA,NZP_mlc,dNZP_mlc,NZP_drs,dNZP_drs,TMMEAN,EXPTIME,MLCRX,E_MLCRX,TIMEID,DRIFT_LAMP,MASK,PROGID,PROGPI,AIRMASS,OBHAB,THAR_FP,DPR_TYPE,RHKp,dRHKp,vsinflag,metflag
138339,HD22049,53.22956,-9.45695,2453304.7103512,7.622473,4.953595,16459.299254,5.000156,6.942769,4.878739,16458.832194,4.902942,7.048616,4.879221,-14.043132,37.497986,-41.632379,13.015551,0.551443,0.004689,0.208992,0.006335,0.296568,0.008134,0,6.479515,41.727479,0.003635,16,18.2,2453304.71035,6.621765,6.622072,0,-9999999,0.068347,-1.324918,0.857908,-0.535407,0.981182,0.5,35,-14.103741,37.495222,2004-10-26T04:55:31.926,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.11332317539046e-05,2.15055962346937e-06,0,0
138340,HD22049,53.22956,-9.45695,2453304.7110807,1.12117,2.383545,16450.621101,2.659989,0.441235,2.223799,16450.152665,2.472413,0.509562,2.224054,-5.778233,20.985768,-28.358961,5.332176,0.544734,0.002385,0.225583,0.002858,0.293511,0.003612,0,6.477752,41.375822,0.017118,16,34.8,2453304.71108,6.619664,6.619977,0,-9999999,0.068347,-1.325149,0.857908,-0.536783,0.981182,0.42,35,-5.709182,20.984638,2004-10-26T04:56:37.753,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.03075870481492e-05,1.40716796846073e-06,0,0
138341,HD22049,53.22956,-9.45695,2453304.7118661,5.710993,5.326102,16458.187102,5.215394,5.030809,5.256554,16457.717184,5.122267,5.072609,5.256908,-73.448623,42.526167,-39.844229,12.968227,0.544537,0.004968,0.216875,0.006929,0.314202,0.008861,0,6.506377,41.700018,0.005964,16,17.1,2453304.71186,6.6174,6.617713,0,-9999999,0.068347,-1.325398,0.857909,-0.538265,0.981182,0.47,35,-73.434626,42.520704,2004-10-26T04:57:43.859,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,3.06818690808423e-05,8.74801307889946e-07,0,0
138342,HD22049,53.22956,-9.45695,2453304.7126508,8.292432,3.855694,16456.606095,4.211058,7.612,3.759038,16456.134697,4.095155,7.594851,3.759255,57.406668,34.76015,-39.924742,9.493649,0.538471,0.00375,0.225289,0.004923,0.299071,0.006235,0,6.495794,41.530003,0.03447,16,22.5,2453304.71265,6.615135,6.615447,0,-9999999,0.068347,-1.325646,0.857909,-0.539745,0.981182,0.51,35,57.375632,34.749028,2004-10-26T04:58:50.256,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,6.75557333380531e-05,1.20387424008809e-05,0,0
138343,HD22049,53.22956,-9.45695,2453304.7134311,5.717294,2.434303,16458.492799,2.699741,5.036614,2.278119,16458.01993,2.515131,5.031596,2.278059,38.272878,18.204553,-18.826522,4.972834,0.548939,0.002401,0.219352,0.002865,0.287387,0.003617,0,6.494833,41.273957,0.015246,16,34.4,2453304.71343,6.612881,6.613212,0,-9999999,0.068348,-1.325893,0.857909,-0.541217,0.981182,0.56,35,38.389137,18.190639,2004-10-26T04:59:55.932,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.46798760319183e-05,1.32536045090762e-06,0,0
138344,HD22049,53.22956,-9.45695,2453304.7142071,5.028589,1.839708,16458.088655,1.913565,4.347664,1.627427,16457.614322,1.642867,4.372565,1.627512,3.870484,15.541754,-17.264728,4.381659,0.550373,0.001772,0.221736,0.002029,0.29241,0.002575,0,6.474926,41.261793,0.018764,16,46.1,2453304.7142,6.610637,6.610974,0,-9999999,0.068348,-1.326139,0.857909,-0.542681,0.981182,0.59,35,3.975917,15.53437,2004-10-26T05:01:01.919,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,3.97909217754271e-05,1.02527084015526e-06,0,0
138345,HD22049,53.22956,-9.45695,2453304.7149577,7.324855,1.379694,16458.574233,1.362617,6.643692,1.080532,16458.098484,0.94552,6.596431,1.080539,11.953825,10.122126,-4.260448,2.587504,0.553382,0.001228,0.219923,0.001332,0.297391,0.001718,0,6.481304,41.138153,0.02221,16,66.3,2453304.71495,6.608464,6.608773,0,-9999999,0.068348,-1.326377,0.857909,-0.544097,0.981182,0.54,35,12.040013,10.108982,2004-10-26T05:02:08.526,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.80361607415242e-05,1.37250334009135e-06,0,0
138346,HD22049,53.22956,-9.45695,2453304.7156953,6.383281,1.334665,16458.872658,1.319791,5.701884,1.02241,16458.395517,0.882684,5.71092,1.022463,13.150536,10.467902,-6.814264,2.835241,0.550747,0.001164,0.223065,0.001268,0.295638,0.00162,0,6.4768,41.16416,0.020683,16,69.8,2453304.71569,6.606327,6.606632,0,-9999999,0.068348,-1.326611,0.857909,-0.545489,0.981182,0.46,35,13.208747,10.458835,2004-10-26T05:03:15.052,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.48700867462591e-05,1.16157026391115e-06,0,0
138347,HD22049,53.22956,-9.45695,2453304.7164635,8.760367,1.320051,16459.525555,1.307358,8.078727,1.003258,16459.046965,0.863983,8.075959,1.003243,-2.15415,8.863709,-0.921045,2.726925,0.552649,0.001138,0.220585,0.001234,0.294186,0.001583,0,6.477515,41.117118,0.016911,16,71.2,2453304.71646,6.604099,6.604421,0,-9999999,0.068348,-1.326854,0.857909,-0.546938,0.981182,0.48,35,-2.082217,8.848884,2004-10-26T05:04:20.719,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,5.18151390269663e-05,1.93429304416746e-06,0,0
138348,HD22049,53.22956,-9.45695,2453304.7172268,6.880916,1.243897,16457.96662,1.245158,6.199034,0.900707,16457.48659,0.766617,6.216883,0.900842,11.232738,7.443262,0.841411,2.229097,0.551961,0.001053,0.221934,0.001128,0.295162,0.001446,0,6.478138,41.101128,0.019521,16,77.6,2453304.71722,6.601883,6.602208,0,-9999999,0.068348,-1.327096,0.857909,-0.548378,0.981182,0.48,35,11.295508,7.429409,2004-10-26T05:05:26.665,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.39240462370793e-05,1.04738561820412e-06,0,0
138349,HD22049,53.22956,-9.45695,2453304.7180071,6.563566,1.074507,16458.558012,1.126031,5.881437,0.646961,16458.076511,0.552474,5.914264,0.646933,8.949034,5.903571,6.21146,1.630661,0.553509,0.00076,0.223243,0.000805,0.296512,0.001032,0,6.479158,41.051891,0.023648,16,106.9,2453304.718,6.599615,6.59996,0,-9999999,0.068349,-1.327343,0.857909,-0.54985,0.981182,0.51,35,9.027456,5.889579,2004-10-26T05:06:33.032,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70972914749876e-05,1.34313184046275e-06,0,0
138350,HD22049,53.22956,-9.45695,2453304.7187501,6.323817,1.048541,16457.844664,1.108736,5.641452,0.602853,16457.361761,0.516311,5.679114,0.602717,4.785108,4.952541,5.582002,1.178559,0.555252,0.000716,0.223688,0.000753,0.294881,0.000963,0,6.474583,41.052054,0.01504,16,114.0,2453304.71875,6.597454,6.597749,0,-9999999,0.068349,-1.327578,0.857909,-0.551252,0.981182,0.46,35,4.860881,4.934726,2004-10-26T05:07:38.978,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.72555087041227e-05,9.96403509412178e-07,0,0
138351,HD22049,53.22956,-9.45695,2453304.7195087,6.075864,1.185398,16458.231763,1.201149,5.393259,0.818023,16457.747429,0.692849,5.399626,0.817986,7.373588,8.697142,0.154019,2.125975,0.553972,0.000964,0.223699,0.001028,0.295966,0.001316,0,6.475027,41.11554,0.021243,16,84.8,2453304.7195,6.595246,6.595564,0,-9999999,0.068349,-1.327819,0.857909,-0.552683,0.981182,0.45,35,7.453372,8.687153,2004-10-26T05:08:44.864,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.64289599566792e-05,1.04009965293508e-06,0,0
138352,HD22049,53.22956,-9.45695,2453304.7202933,7.970216,1.108011,16459.411733,1.149305,7.287363,0.701199,16458.925918,0.598485,7.283399,0.701174,7.951815,5.881585,1.76134,1.748862,0.552265,0.000842,0.222557,0.000887,0.293947,0.001134,0,6.472024,41.079739,0.021421,16,97.3,2453304.72029,6.59296,6.593276,0,-9999999,0.068349,-1.328067,0.857909,-0.554164,0.981182,0.5,35,8.015325,5.862226,2004-10-26T05:09:50.911,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.69355955216624e-05,8.17692614315648e-07,0,0
138353,HD22049,53.22956,-9.45695,2453304.7210363,5.892146,1.158945,16457.407231,1.183318,5.209057,0.779195,16456.920015,0.661456,5.245293,0.779208,11.443873,6.000015,2.804358,1.74563,0.552317,0.000916,0.22185,0.000975,0.295835,0.001251,0,6.480363,41.085638,0.016662,16,88.9,2453304.72103,6.590794,6.591121,0,-9999999,0.068349,-1.328303,0.857909,-0.555565,0.981182,0.45,35,11.529424,5.983777,2004-10-26T05:10:56.847,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.60742892456107e-05,1.00543649633279e-06,0,0
138354,HD22049,53.22956,-9.45695,2453304.7218363,6.665915,1.132159,16459.035775,1.164417,5.982573,0.738766,16458.547049,0.627016,6.017472,0.73878,1.281858,5.907637,2.913872,1.758424,0.553412,0.000851,0.222884,0.000912,0.29718,0.001171,0,6.479843,41.065165,0.022961,16,94.7,2453304.72183,6.588459,6.588796,0,-9999999,0.068349,-1.328556,0.857909,-0.557075,0.981182,0.54,35,1.342288,5.894702,2004-10-26T05:12:02.824,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.83053819354126e-05,1.1578396317308e-06,0,0
138355,HD22049,53.22956,-9.45695,2453304.7226212,6.695866,1.120551,16458.441025,1.157198,6.012275,0.720851,16457.950819,0.613506,6.03027,0.720818,5.316659,6.262239,4.882865,1.850159,0.552917,0.000834,0.224573,0.000895,0.297877,0.001146,0,6.475293,41.067275,0.016716,16,96.8,2453304.72262,6.586167,6.586502,0,-9999999,0.068349,-1.328805,0.857909,-0.558555,0.981182,0.59,35,5.371985,6.249787,2004-10-26T05:13:08.880,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.73105741226791e-05,1.15553145490346e-06,0,0
138356,HD22049,53.22956,-9.45695,2453304.72334,7.492515,0.999015,16459.261768,1.075464,6.808696,0.511882,16458.770207,0.440346,6.832161,0.511913,4.876449,4.831654,6.73385,1.272367,0.553748,0.000608,0.223981,0.000638,0.295799,0.000816,0,6.476229,41.039045,0.0192,16,133.9,2453304.72333,6.584066,6.584381,0,-9999999,0.06835,-1.329032,0.857909,-0.559911,0.981182,0.48,35,4.949101,4.812383,2004-10-26T05:14:14.837,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.6208957255224e-05,8.77973531341646e-07,0,0
138357,HD22049,53.22956,-9.45695,2453304.7241054,6.315984,0.976074,16458.355241,1.059925,5.631923,0.465523,16457.862236,0.400901,5.661309,0.465437,5.026478,4.388925,4.21573,1.172274,0.552873,0.000543,0.223829,0.000573,0.295369,0.000733,0,6.47085,41.047983,0.020106,16,148.5,2453304.7241,6.581827,6.582152,0,-9999999,0.06835,-1.329275,0.857909,-0.561355,0.981182,0.49,35,5.083783,4.372212,2004-10-26T05:15:20.613,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.65195587256812e-05,7.67042192767161e-07,0,0
138358,HD22049,53.22956,-9.45695,2453304.7248699,7.986094,0.99181,16459.443364,1.070602,7.301791,0.497674,16458.948916,0.428333,7.330854,0.497642,3.850099,5.101643,5.789427,1.214204,0.553117,0.000594,0.22327,0.000621,0.295703,0.000796,0,6.475145,41.046216,0.01901,16,137.3,2453304.72486,6.579589,6.579921,0,-9999999,0.06835,-1.329517,0.857909,-0.562798,0.981182,0.49,35,3.916099,5.082642,2004-10-26T05:16:26.670,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75062733380007e-05,8.53452197561836e-07,0,0
138359,HD22049,53.22956,-9.45695,2453304.7256415,6.973746,0.954011,16459.258346,1.044965,6.289198,0.417287,16458.762443,0.359489,6.296625,0.417328,-2.014822,2.929353,5.077182,0.960069,0.55328,0.000485,0.223346,0.000511,0.296784,0.000656,0,6.470594,41.049073,0.020132,16,166.0,2453304.72564,6.577329,6.577654,0,-9999999,0.06835,-1.329761,0.857909,-0.564253,0.981182,0.51,35,-1.945865,2.906604,2004-10-26T05:17:32.635,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.60008950320431e-05,8.47209597569082e-07,0,0
138360,HD22049,53.22956,-9.45695,2453304.7263994,6.814754,1.012886,16458.942723,1.084819,6.129966,0.538451,16458.44539,0.462723,6.160283,0.538391,0.809311,4.828502,5.460121,1.316982,0.553481,0.000628,0.223685,0.000665,0.295773,0.000851,0,6.475854,41.058117,0.020554,16,128.6,2453304.72639,6.575107,6.575454,0,-9999999,0.06835,-1.330002,0.857909,-0.565683,0.981182,0.48,35,0.876515,4.814237,2004-10-26T05:18:39.161,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.71044171914292e-05,1.04133085663957e-06,0,0
138361,HD22049,53.22956,-9.45695,2453304.7271754,6.770698,1.003039,16458.309697,1.078779,6.085664,0.519692,16457.8109,0.448381,6.109713,0.519659,-4.710814,4.271242,6.004974,1.205782,0.553125,0.000609,0.222144,0.000641,0.296365,0.000824,0,6.474859,41.051841,0.021345,16,132.7,2453304.72716,6.572831,6.573156,0,-9999999,0.06835,-1.330247,0.857909,-0.567147,0.981183,0.49,35,-4.647167,4.255247,2004-10-26T05:19:45.858,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70935800082139e-05,9.09732305788899e-07,0,0
138362,HD22049,53.22956,-9.45695,2453304.7279223,6.620664,0.981595,16458.344861,1.063992,5.935394,0.476991,16457.844655,0.411534,5.971852,0.476979,2.730638,4.347187,3.697349,0.927075,0.553047,0.000559,0.22343,0.000589,0.295986,0.000755,0,6.472326,41.047645,0.019138,16,144.5,2453304.72792,6.570639,6.570953,0,-9999999,0.06835,-1.330484,0.857909,-0.568556,0.981183,0.45,35,2.794917,4.331517,2004-10-26T05:20:51.784,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70605480532029e-05,1.03098063621429e-06,0,0
138363,HD22049,53.22956,-9.45695,2453304.7287391,7.941921,0.955945,16460.356215,1.046616,7.256392,0.42169,16459.854469,0.364259,7.283646,0.421693,3.908178,3.846116,4.149338,0.965472,0.5535,0.000502,0.223707,0.000525,0.294304,0.000671,0,6.471037,41.050499,0.019057,16,161.8,2453304.72874,6.568239,6.568545,0,-9999999,0.068351,-1.330743,0.857909,-0.570097,0.981183,0.53,35,3.970705,3.822322,2004-10-26T05:21:59.561,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.72556044475923e-05,7.61961088952992e-07,0,0
138364,HD22049,53.22956,-9.45695,2453304.7294933,6.824784,0.94956,16459.546623,1.04177,6.139016,0.407007,16459.043454,0.350094,6.173868,0.407047,6.305162,3.472557,1.18186,0.90336,0.553025,0.000473,0.224181,0.000499,0.2956,0.000639,0,6.469014,41.065485,0.020798,16,170.2,2453304.72949,6.566023,6.566339,0,-9999999,0.068351,-1.330982,0.857909,-0.57152,0.981183,0.5,35,6.371299,3.453589,2004-10-26T05:23:05.768,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.76405937393198e-05,9.69771438483176e-07,0,0
138365,HD22049,53.22956,-9.45695,2453304.7302544,6.7452,0.961609,16459.169208,1.050263,6.059191,0.434376,16458.664603,0.374611,6.10492,0.434366,-0.523525,3.374118,2.699974,1.000019,0.553291,0.000507,0.22359,0.000534,0.294971,0.000683,0,6.47046,41.060061,0.019117,16,159.0,2453304.73025,6.563785,6.564097,0,-9999999,0.068351,-1.331223,0.85791,-0.572956,0.981183,0.49,35,-0.468633,3.355775,2004-10-26T05:24:11.874,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.75381281286279e-05,7.55840850084611e-07,0,0
138366,HD22049,53.22956,-9.45695,2453304.7310334,7.711097,0.9724,16459.888773,1.05722,7.024841,0.45777,16459.382698,0.393694,7.046642,0.457823,5.26643,3.543712,2.384708,0.952871,0.552943,0.000538,0.222744,0.000564,0.295808,0.000725,0,6.468401,41.068335,0.018277,16,150.5,2453304.73103,6.561493,6.561821,0,-9999999,0.068351,-1.331469,0.85791,-0.574426,0.981183,0.47,35,5.315746,3.524752,2004-10-26T05:25:19.881,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.65094535306967e-05,1.00898402691014e-06,0,0
138367,HD22049,53.22956,-9.45695,2453304.7318172,6.705052,0.957643,16459.279224,1.047365,6.018548,0.425524,16458.77167,0.366405,6.042823,0.425494,4.709998,3.649674,3.372788,0.952772,0.553679,0.000502,0.222833,0.000526,0.296429,0.000676,0,6.472436,41.050416,0.02053,16,161.3,2453304.73182,6.559185,6.55948,0,-9999999,0.068351,-1.331718,0.85791,-0.575905,0.981183,0.51,35,4.76914,3.632643,2004-10-26T05:26:26.197,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.70156335121713e-05,9.0703936206051e-07,0,0
138368,HD22049,53.22956,-9.45695,2453304.7325561,7.544958,0.966464,16459.247551,1.053524,6.85822,0.445022,16458.738603,0.383657,6.881258,0.445044,-4.839851,4.367154,2.060725,0.914912,0.553655,0.000521,0.218958,0.000549,0.29609,0.000702,0,6.470693,41.068056,0.020433,16,155.2,2453304.73255,6.557008,6.557337,0,-9999999,0.068351,-1.331952,0.85791,-0.577299,0.981183,0.46,35,-4.78213,4.352571,2004-10-26T05:27:31.794,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.68137205879486e-05,9.47018662737306e-07,0,0
138369,HD22049,53.22956,-9.45695,2453304.7333172,7.67212,0.952717,16459.982591,1.043731,6.985141,0.414319,16459.472207,0.355884,7.018765,0.414375,5.522399,3.841363,0.825425,0.89365,0.554103,0.000482,0.218955,0.000508,0.296079,0.00065,0,6.470007,41.069579,0.020831,16,167.5,2453304.73331,6.554765,6.555091,0,-9999999,0.068351,-1.332193,0.85791,-0.578735,0.981183,0.45,35,5.575973,3.822627,2004-10-26T05:28:37.900,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.7333847975711e-05,8.88857448274273e-07,0,0
138370,HD22049,53.22956,-9.45695,2453304.734137,6.872879,0.945835,16459.13266,1.039011,6.18564,0.398239,16458.620731,0.341795,6.225838,0.39825,1.950814,3.875638,2.293335,0.886322,0.553248,0.000467,0.219607,0.000491,0.296161,0.000627,0,6.469759,41.059912,0.018739,16,173.3,2453304.73413,6.552348,6.552673,0,-9999999,0.068352,-1.332453,0.85791,-0.580281,0.981183,0.52,35,2.016058,3.858485,2004-10-26T05:29:46.277,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,-9999999.0,-9999999.0,-9999999,-9999999
138371,HD22049,53.22956,-9.45695,2453304.7349067,7.176654,0.94103,16459.609421,1.035628,6.489171,0.386689,16459.09604,0.331369,6.525242,0.386738,0.478155,2.842311,1.664353,0.769839,0.55375,0.000451,0.218975,0.000474,0.296489,0.000607,0,6.468653,41.062181,0.018693,16,179.1,2453304.7349,6.550077,6.550425,0,-9999999,0.068352,-1.332696,0.85791,-0.581733,0.981183,0.52,35,0.536932,2.818997,2004-10-26T05:30:52.773,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.59570886885039e-05,8.72156256034224e-07,0,0
138372,HD22049,53.22956,-9.45695,2453304.7356624,7.509558,0.936047,16460.202527,1.032646,6.821836,0.374398,16459.68772,0.321927,6.877261,0.374421,-2.708572,3.464128,1.717849,0.915829,0.553903,0.000439,0.21877,0.000461,0.295519,0.000589,0,6.469932,41.056583,0.018981,16,184.2,2453304.73566,6.547847,6.548147,0,-9999999,0.068352,-1.332936,0.85791,-0.583159,0.981183,0.49,35,-2.637923,3.443869,2004-10-26T05:31:59.120,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.74835506830346e-05,8.59437388238126e-07,0,0
138373,HD22049,53.22956,-9.45695,2453304.7364325,5.685105,0.951742,16457.945484,1.043437,4.997139,0.412071,16457.429224,0.355021,5.035589,0.412133,-0.54202,3.681006,5.821984,0.86475,0.554111,0.000483,0.219129,0.000508,0.29605,0.00065,0,6.473664,41.038136,0.018372,16,167.6,2453304.73642,6.545573,6.545896,0,-9999999,0.068352,-1.33318,0.85791,-0.584612,0.981183,0.48,35,-0.479927,3.667804,2004-10-26T05:33:06.007,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.6941447832372e-05,7.21917984260818e-07,0,0
138374,HD22049,53.22956,-9.45695,2453304.7372121,6.004622,0.940032,16458.38207,1.034816,5.316409,0.384253,16457.864339,0.32882,5.341052,0.384252,7.370518,3.585816,1.386055,0.902203,0.553747,0.000441,0.220165,0.000466,0.294736,0.000594,0,6.47165,41.057064,0.019526,16,182.5,2453304.73721,6.54327,6.543577,0,-9999999,0.068352,-1.333427,0.85791,-0.586083,0.981183,0.53,35,7.431782,3.570425,2004-10-26T05:34:11.613,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.68583547128576e-05,7.90313470040047e-07,0,0
138375,HD22049,53.22956,-9.45695,2453304.7379627,7.060855,0.92627,16459.370561,1.025516,6.372404,0.349236,16458.851414,0.298264,6.419081,0.349252,6.169313,2.945486,1.729516,0.793816,0.553505,0.000407,0.219429,0.000427,0.295445,0.000545,0,6.471158,41.05388,0.0209,16,199.0,2453304.73795,6.541052,6.541393,0,-9999999,0.068352,-1.333665,0.85791,-0.587499,0.981184,0.49,35,6.232069,2.922464,2004-10-26T05:35:17.860,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.63212552327033e-05,8.11277844842304e-07,0,0
138376,HD22049,53.22956,-9.45695,2453304.7387155,6.997846,0.926598,16459.235389,1.025716,6.309157,0.350106,16458.714823,0.298953,6.352434,0.350122,3.756947,3.357759,0.604848,0.778297,0.553286,0.000407,0.219274,0.000427,0.296235,0.000547,0,6.469366,41.067953,0.020924,16,198.5,2453304.73871,6.538827,6.53914,0,-9999999,0.068353,-1.333903,0.85791,-0.588919,0.981184,0.47,35,3.818879,3.342718,2004-10-26T05:36:23.596,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.68245901331586e-05,9.76046395116101e-07,0,0
138377,HD22049,53.22956,-9.45695,2453304.7394914,6.841446,0.936994,16459.756569,1.032993,6.152511,0.37676,16459.234539,0.323036,6.186535,0.376849,8.069448,3.255985,-0.168277,0.780036,0.553875,0.000435,0.220004,0.00046,0.296998,0.000588,0,6.467871,41.068615,0.021389,16,185.1,2453304.73949,6.536532,6.536852,0,-9999999,0.068353,-1.334149,0.85791,-0.590383,0.981184,0.49,35,8.130811,3.234268,2004-10-26T05:37:29.933,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.67727639164334e-05,8.83288555926802e-07,0,0
138378,HD22049,53.22956,-9.45695,2453304.7402616,6.618975,0.934446,16459.101969,1.031195,5.929796,0.370377,16458.578486,0.317239,5.976552,0.370469,-3.609662,3.039281,1.493699,0.744514,0.554456,0.000435,0.218991,0.000456,0.294934,0.000582,0,6.470151,41.06162,0.01937,16,186.5,2453304.74025,6.534254,6.534568,0,-9999999,0.068353,-1.334393,0.85791,-0.591836,0.981184,0.48,35,-3.547621,3.023592,2004-10-26T05:38:36.830,-9999999,K5,60.A-9036(A),UNKNOWN,-9999999,HARPS_ech_obs_all,HARPS_ech_obs_thosimult,STAR_WAVE_K2,4.6784898499701e-05,9.28889556147639e-07,0,0
