Num,Name,Inst,ObID,BJD,RVel,e_RVel,SVal,Cts
3654,10700,apf,ragk.215,2456915.950626,-6.92,2.954692,-1,16305.0
3655,10700,apf,ragl.229,2456917.943152,-3.31,2.865205,-1,16457.0
3656,10700,apf,ragl.230,2456917.944043,-2.71,2.90693,-1,17201.0
3657,10700,apf,ragl.231,2456917.944934,-7.02,2.703184,-1,16696.0
3658,10700,apf,rago.207,2456924.92999,1.04,2.650936,-1,15502.0
3659,10700,apf,rago.208,2456924.930904,1.21,2.750953,-1,15443.0
3660,10700,apf,rago.209,2456924.931819,0.89,2.682634,-1,15529.0
3661,10700,apf,ragr.175,2456933.867429,6.02,2.569471,-1,15900.0
3662,10700,apf,ragr.176,2456933.868343,-5.17,2.708112,-1,14498.0
3663,10700,apf,ragr.177,2456933.869258,3.78,2.388643,-1,16116.0
3664,10700,apf,rags.198,2456935.848455,-2.00,2.747801,-1,13765.0
3665,10700,apf,rags.199,2456935.849392,-3.63,2.550231,-1,14797.0
3666,10700,apf,rags.200,2456935.85033,0.03,2.661036,-1,13266.0
3667,10700,apf,ragt.184,2456937.831534,-2.78,2.512783,-1,14544.0
3668,10700,apf,ragt.185,2456937.832483,-2.54,2.447099,-1,13169.0
3669,10700,apf,ragt.186,2456937.83349,-5.28,2.778765,-1,11908.0
3670,10700,apf,ragv.135,2456941.893231,-3.62,2.594621,-1,14714.0
3671,10700,apf,ragv.136,2456941.894169,1.31,2.5503,-1,14453.0
3672,10700,apf,ragv.137,2456941.895095,-1.75,2.574024,-1,14651.0
3673,10700,apf,ragx.206,2456949.807824,0.46,2.705629,-1,14920.0
3674,10700,apf,ragx.207,2456949.80875,-0.25,2.577979,-1,15244.0
3675,10700,apf,ragx.208,2456949.809687,3.50,2.540198,-1,15029.0
3676,10700,apf,ragz.204,2456967.753686,0.91,2.691421,-1,14978.0
3677,10700,apf,ragz.205,2456967.754612,1.27,2.550252,-1,15232.0
3678,10700,apf,ragz.206,2456967.755527,2.50,2.500351,-1,15010.0
3679,10700,apf,ragz.207,2456967.756453,-2.67,2.524744,-1,14918.0
3680,10700,apf,ragz.208,2456967.757355,-3.32,2.625579,-1,16525.0
3681,10700,apf,ragz.209,2456967.758246,4.26,2.713829,-1,15545.0
3682,10700,apf,ragz.210,2456967.759138,1.91,2.529363,-1,16059.0
3683,10700,apf,ragz.211,2456967.760029,-0.46,2.711929,-1,16482.0
3684,10700,apf,ragz.212,2456967.76092,0.47,2.603213,-1,16077.0
3685,10700,apf,ragz.213,2456967.761811,-0.67,2.565489,-1,16192.0
3686,10700,apf,ragz.214,2456967.762702,4.72,2.452815,-1,15899.0
3687,10700,apf,ragz.215,2456967.763582,-0.48,2.460986,-1,17117.0
3688,10700,apf,ragz.225,2456967.853092,-5.30,2.559973,-1,11945.0
3689,10700,apf,ragz.226,2456967.854145,1.72,2.993585,-1,9488.0
3690,10700,apf,ragz.227,2456967.855187,2.76,2.782363,-1,11791.0
3691,10700,apf,ragz.228,2456967.856182,-0.38,2.530932,-1,13434.0
3692,10700,apf,ragz.229,2456967.857154,-1.10,2.727115,-1,13952.0
3693,10700,apf,ragz.230,2456967.858103,-0.41,2.699324,-1,13751.0
3694,10700,apf,ragz.231,2456967.859064,-1.13,2.702708,-1,12188.0
3695,10700,apf,ragz.232,2456967.860059,4.31,2.726771,-1,12757.0
3696,10700,apf,ragz.233,2456967.861043,-0.95,2.628734,-1,14575.0
3697,10700,apf,ragz.234,2456967.862004,1.53,2.786028,-1,13116.0
3698,10700,apf,ragz.235,2456967.862941,2.60,2.515079,-1,14137.0
3699,10700,apf,ragz.236,2456967.863902,-1.78,2.476402,-1,13375.0
3700,10700,apf,raha.154,2456970.777863,-1.15,2.826191,-1,16211.0
3701,10700,apf,raha.155,2456970.778765,-3.00,2.767815,-1,15845.0
3702,10700,apf,raha.156,2456970.779668,-1.29,2.473283,-1,15671.0
3703,10700,apf,rahb.140,2456972.765664,3.58,2.405489,-1,17880.0
3704,10700,apf,rahb.141,2456972.766521,-1.02,2.402331,-1,18382.0
3705,10700,apf,rahb.142,2456972.767377,-0.58,2.423181,-1,17711.0
3706,10700,apf,rahg.202,2456985.71833,0.28,2.79956,-1,10944.0
3707,10700,apf,rahg.203,2456985.71951,1.13,2.63983,-1,11141.0
3708,10700,apf,rahg.204,2456985.720587,-1.13,2.632397,-1,11176.0
3709,10700,apf,rahn.187,2457015.610307,-0.66,2.596383,-1,12381.0
3710,10700,apf,rahn.188,2457015.611291,-2.22,2.725685,-1,12324.0
3711,10700,apf,rahn.189,2457015.61224,-1.08,2.706745,-1,12548.0
3712,10700,apf,raho.179,2457026.639799,2.03,2.527741,-1,13530.0
3713,10700,apf,raho.180,2457026.640725,-4.20,2.694962,-1,13094.0
3714,10700,apf,raho.181,2457026.641662,0.33,2.663606,-1,14153.0
3715,10700,apf,rahr.116,2457034.654019,2.34,2.498076,-1,13570.0
3716,10700,apf,rahr.117,2457034.654968,0.96,2.582897,-1,13492.0
3717,10700,apf,rahr.118,2457034.655952,1.90,2.883911,-1,12260.0
3718,10700,apf,rahv.203,2457042.653639,-4.91,2.470517,-1,12203.0
3719,10700,apf,rahv.204,2457042.654623,-2.13,2.769894,-1,11651.0
3720,10700,apf,rahv.205,2457042.65563,3.79,3.062521,-1,9808.0
3721,10700,apf,rahw.189,2457044.647963,-1.50,2.614886,-1,10228.0
3722,10700,apf,rahw.190,2457044.649167,2.82,2.731286,-1,10120.0
3723,10700,apf,rahw.191,2457044.650359,0.38,2.93868,-1,10667.0
3724,10700,apf,rahy.195,2457047.626507,0.20,2.718806,-1,11982.0
3725,10700,apf,rahy.196,2457047.627491,2.83,2.786083,-1,11775.0
3726,10700,apf,rahy.197,2457047.628486,1.68,2.659414,-1,12078.0
3727,10700,apf,rahz.182,2457049.618208,-2.01,3.584822,-1,5580.0
3728,10700,apf,raib.183,2457052.661338,-4.22,2.530834,-1,13941.0
3729,10700,apf,raib.184,2457052.662252,-2.31,2.698506,-1,13785.0
3730,10700,apf,raib.185,2457052.663178,-0.41,2.615988,-1,13082.0
3731,10700,apf,raie.183,2457058.599154,-6.30,2.568216,-1,10792.0
3732,10700,apf,raie.184,2457058.600184,1.89,2.880456,-1,10736.0
3733,10700,apf,raie.185,2457058.601237,0.30,2.785001,-1,11086.0
3734,10700,apf,raki.223,2457217.986027,1.27,2.475269,-1,19500.0
